DIAMETER,DISPLACEMENT,TIME
1.5627481937408447,2.576855182647705,0.8978092670440674
1.5625426769256592,2.5769412517547607,0.8978392481803894
1.5624077320098877,2.576997995376587,0.8978589773178101
1.5621936321258545,2.577087640762329,0.8978902697563171
1.5620577335357666,2.5771446228027344,0.8979101777076721
1.5618979930877686,2.577211856842041,0.8979336023330688
1.5616919994354248,2.577298402786255,0.8979637622833252
1.5615181922912598,2.57737135887146,0.8979891538619995
1.5613183975219727,2.577455520629883,0.8980184197425842
1.5611534118652344,2.5775249004364014,0.8980425596237183
1.5609498023986816,2.577610492706299,0.898072361946106
1.5607643127441406,2.577688694000244,0.8980995416641235
1.5606253147125244,2.577747344970703,0.8981199264526367
1.5604383945465088,2.5778262615203857,0.898147463798523
1.5602846145629883,2.5778911113739014,0.8981701135635376
1.5601274967193604,2.5779576301574707,0.8981931805610657
1.559934377670288,2.5780391693115234,0.8982215523719788
1.5597610473632812,2.5781126022338867,0.8982471227645874
1.5596153736114502,2.578174114227295,0.8982685804367065
1.559441328048706,2.5782480239868164,0.8982942700386047
1.55926513671875,2.578322649002075,0.8983203172683716
1.5591058731079102,2.57839035987854,0.8983439207077026
1.5589241981506348,2.57846736907959,0.8983708024024963
1.5587728023529053,2.578531503677368,0.8983931541442871
1.5586106777191162,2.5786004066467285,0.8984171152114868
1.5583906173706055,2.5786938667297363,0.8984496593475342
1.558154582977295,2.578794240951538,0.8984845280647278
1.5579373836517334,2.5788867473602295,0.8985167145729065
1.5577778816223145,2.5789546966552734,0.8985403776168823
1.5576238632202148,2.5790205001831055,0.8985633254051208
1.5574314594268799,2.5791025161743164,0.8985918760299683
1.5572702884674072,2.5791711807250977,0.8986158967018127
1.5571086406707764,2.579240322113037,0.8986400365829468
1.5568926334381104,2.5793328285217285,0.8986721634864807
1.5567231178283691,2.5794053077697754,0.8986974358558655
1.5565414428710938,2.5794830322265625,0.8987244963645935
1.5563406944274902,2.579569101333618,0.8987544775009155
1.556149959564209,2.57965087890625,0.8987829685211182
1.5559818744659424,2.5797231197357178,0.8988081216812134
1.5558123588562012,2.5797958374023438,0.8988335728645325
1.5556676387786865,2.5798583030700684,0.8988552689552307
1.555473804473877,2.579941511154175,0.8988842368125916
1.5552692413330078,2.5800294876098633,0.8989148139953613
1.5550923347473145,2.5801055431365967,0.8989413380622864
1.5549569129943848,2.5801639556884766,0.8989617228507996
1.5547685623168945,2.58024525642395,0.8989900350570679
1.5546271800994873,2.5803062915802,0.8990112543106079
1.5544533729553223,2.5803816318511963,0.8990374803543091
1.5542984008789062,2.580448627471924,0.899060845375061
1.5540962219238281,2.580536127090454,0.8990912437438965
1.5539302825927734,2.5806078910827637,0.8991162776947021
1.5537834167480469,2.5806713104248047,0.8991383910179138
1.5536084175109863,2.580747365951538,0.8991647958755493
1.5534579753875732,2.580812692642212,0.8991875648498535
1.5533134937286377,2.5808753967285156,0.8992094397544861
1.5531458854675293,2.5809483528137207,0.8992348313331604
1.55295991897583,2.581029176712036,0.8992630243301392
1.5527620315551758,2.5811150074005127,0.8992928862571716
1.552609920501709,2.581181049346924,0.8993159532546997
1.5524489879608154,2.5812511444091797,0.8993403315544128
1.5523059368133545,2.5813136100769043,0.8993620276451111
1.5521087646484375,2.581399440765381,0.8993919491767883
1.5519707202911377,2.5814597606658936,0.8994129300117493
1.5518004894256592,2.5815341472625732,0.8994387984275818
1.5516636371612549,2.5815937519073486,0.8994596004486084
1.5514881610870361,2.5816705226898193,0.899486243724823
1.5513272285461426,2.5817408561706543,0.8995107412338257
1.5511808395385742,2.5818047523498535,0.8995330333709717
1.5510118007659912,2.581878662109375,0.8995587825775146
1.5508668422698975,2.581942081451416,0.8995809555053711
1.5507228374481201,2.582005262374878,0.8996029496192932
1.5505156517028809,2.5820960998535156,0.8996345400810242
1.5503697395324707,2.582159996032715,0.8996568322181702
1.5502169132232666,2.5822272300720215,0.8996802568435669
1.5500774383544922,2.5822887420654297,0.8997015953063965
1.5498683452606201,2.582380533218384,0.8997336030006409
1.5497157573699951,2.5824477672576904,0.8997569680213928
1.5495579242706299,2.582517147064209,0.8997811675071716
1.5493736267089844,2.5825984477996826,0.8998095393180847
1.5491864681243896,2.5826809406280518,0.8998382091522217
1.5490193367004395,2.582754611968994,0.8998639583587646
1.5488874912261963,2.582813024520874,0.8998842835426331
1.5487089157104492,2.5828919410705566,0.8999117612838745
1.5485615730285645,2.5829567909240723,0.8999344706535339
1.548426628112793,2.5830166339874268,0.8999552726745605
1.5482385158538818,2.583099842071533,0.8999842405319214
1.5480985641479492,2.5831618309020996,0.9000058174133301
1.5479421615600586,2.583231210708618,0.9000300168991089
1.5477664470672607,2.5833089351654053,0.9000571370124817
1.547611951828003,2.5833775997161865,0.9000810980796814
1.547468662261963,2.5834410190582275,0.9001032710075378
1.5472781658172607,2.5835256576538086,0.9001327753067017
1.547135353088379,2.5835893154144287,0.9001548886299133
1.5469770431518555,2.5836596488952637,0.900179386138916
1.5468249320983887,2.5837273597717285,0.9002029299736023
1.5466420650482178,2.583808660507202,0.9002313017845154
1.5464701652526855,2.5838851928710938,0.9002580046653748
1.5463085174560547,2.5839574337005615,0.90028315782547
1.5461678504943848,2.5840201377868652,0.9003050327301025
1.5460116863250732,2.584089756011963,0.9003292918205261
1.5457897186279297,2.584188938140869,0.9003638029098511
1.5456387996673584,2.584256410598755,0.9003873467445374
